date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date,trade_date
7/14,3711,兆豐-大同,0037003000300053,9,120,-111,0.47,12,sell,2026-07-14,2026-07-14
7/14,3711,花旗環球,1590,393,502,-109,0.46,13,sell,2026-07-14,2026-07-14
7/14,3711,台灣摩根士丹利,1470,601,1376,-775,3.26,4,sell,2026-07-14,2026-07-14
7/14,3711,元大證券,9800,3087,3496,-409,1.72,6,sell,2026-07-14,2026-07-14
7/14,2882,兆豐-新竹,0037003000300056,6,132,-126,0.56,8,sell,2026-07-14,2026-07-14
7/14,3711,凱基,9200,159,14,145,0.61,6,buy,2026-07-14,2026-07-14
7/14,2303,群益金鼎,9100,445,1194,-749,0.85,12,sell,2026-07-14,2026-07-14
7/14,2891,台新-台北,0039004200320030,26,7500,-7474,9.33,2,sell,2026-07-14,2026-07-14
7/14,2308,港商麥格理,1360,139,21,118,1.09,5,buy,2026-07-14,2026-07-14
7/14,3711,群益金鼎-敦南,9101,5,201,-196,0.82,9,sell,2026-07-14,2026-07-14
7/14,3711,凱基-士林,9238,102,4,98,0.41,9,buy,2026-07-14,2026-07-14
7/14,2303,富邦-仁愛,9676,402,243,159,0.18,14,buy,2026-07-14,2026-07-14
7/14,2891,摩根大通,8440,9931,4531,5400,6.74,2,buy,2026-07-14,2026-07-14
7/14,3711,富邦-建國,9658,26,176,-150,0.63,11,sell,2026-07-14,2026-07-14
7/14,2882,凱基-竹北,9234,0,60,-60,0.27,13,sell,2026-07-14,2026-07-14
7/14,2882,合庫-鳳山,1029,0,70,-70,0.31,11,sell,2026-07-14,2026-07-14
7/14,3711,元大-彰化民生,003900380039004a,60,11,49,0.21,13,buy,2026-07-14,2026-07-14
7/14,2308,台灣摩根士丹利,1470,786,1128,-342,3.15,4,sell,2026-07-14,2026-07-14
7/14,3711,國泰-台中,8882,133,88,45,0.19,14,buy,2026-07-14,2026-07-14
7/14,2303,港商野村,1560,199,1098,-899,1.02,10,sell,2026-07-14,2026-07-14
7/14,2882,元大-博愛,0039003800320042,8,57,-49,0.22,15,sell,2026-07-14,2026-07-14
7/14,3711,台新-台北,0039004200320030,13,809,-796,3.35,3,sell,2026-07-14,2026-07-14
7/14,3711,凱基-台北,9268,861,1451,-590,2.48,5,sell,2026-07-14,2026-07-14
7/14,2882,美林,1440,582,435,147,0.66,8,buy,2026-07-14,2026-07-14
7/14,2882,元大-員林中山,9835,40,238,-198,0.89,7,sell,2026-07-14,2026-07-14
7/14,2303,兆豐-忠孝,0037003000300061,209,824,-615,0.7,13,sell,2026-07-14,2026-07-14
7/14,3711,群益金鼎,9100,161,442,-281,1.18,7,sell,2026-07-14,2026-07-14
7/14,2303,凱基-基隆,0039003200300048,235,68,167,0.19,13,buy,2026-07-14,2026-07-14
7/14,3711,摩根大通,8440,689,891,-202,0.85,8,sell,2026-07-14,2026-07-14
7/14,2303,永豐金-天母,0039004100390047,46,532,-486,0.55,15,sell,2026-07-14,2026-07-14
7/14,2303,大昌-樹林,6461,156,10,146,0.17,15,buy,2026-07-14,2026-07-14
7/14,3711,富邦-仁愛,9676,141,35,106,0.45,8,buy,2026-07-14,2026-07-14
7/14,3711,(牛牛牛)亞證券,6010,10,200,-190,0.8,10,sell,2026-07-14,2026-07-14
7/14,2882,國泰-板橋,003800380038004b,154,65,89,0.4,13,buy,2026-07-14,2026-07-14
7/14,3711,香港上海匯豐,8960,292,72,220,0.93,3,buy,2026-07-14,2026-07-14
7/14,3711,新加坡商瑞銀,1650,454,1266,-812,3.42,2,sell,2026-07-14,2026-07-14
7/14,3711,美商高盛,1480,2227,2023,204,0.86,4,buy,2026-07-14,2026-07-14
7/14,3711,凱基-信義,9216,61,4,57,0.24,12,buy,2026-07-14,2026-07-14
7/14,2882,第一金-新興,0035003300380041,68,0,68,0.3,15,buy,2026-07-14,2026-07-14
7/14,2303,中國信託,6160,2093,1059,1034,1.18,6,buy,2026-07-14,2026-07-14
7/14,2881,新加坡商瑞銀,1650,191,1813,-1622,6.06,2,sell,2026-07-14,2026-07-14
7/14,2881,美商高盛,1480,3287,2594,693,2.59,6,buy,2026-07-14,2026-07-14
7/14,2891,法銀巴黎,8900,411,34,377,0.47,14,buy,2026-07-14,2026-07-14
7/14,2891,國泰-敦南,8888,695,198,497,0.62,10,buy,2026-07-14,2026-07-14
7/14,2881,群益金鼎,9100,642,106,536,2.0,7,buy,2026-07-14,2026-07-14
7/14,2891,台新,0039004200300030,172,4755,-4583,5.72,4,sell,2026-07-14,2026-07-14
7/14,2882,港商麥格理,1360,2497,3,2494,11.16,1,buy,2026-07-14,2026-07-14
7/14,2882,玉山證券,8840,19,1857,-1838,8.22,2,sell,2026-07-14,2026-07-14
7/14,2882,永豐金-竹科,0039004100390058,232,1,231,1.03,7,buy,2026-07-14,2026-07-14
7/14,2881,富邦-新板,0039003600310048,1,205,-204,0.76,8,sell,2026-07-14,2026-07-14
7/14,2881,永豐金證券,0039004100300030,1217,133,1084,4.05,1,buy,2026-07-14,2026-07-14
7/14,2881,台灣摩根士丹利,1470,1297,4092,-2795,10.45,1,sell,2026-07-14,2026-07-14
7/14,2891,富邦證券,9600,362,4481,-4119,5.14,6,sell,2026-07-14,2026-07-14
7/14,2881,美林,1440,370,878,-508,1.9,4,sell,2026-07-14,2026-07-14
7/14,2891,元大-屏南,0039003800310072,6,350,-344,0.43,13,sell,2026-07-14,2026-07-14
7/14,2881,元大-博愛,0039003800320042,12,70,-58,0.22,15,sell,2026-07-14,2026-07-14
7/14,2881,兆豐證券,7000,93,0,93,0.35,15,buy,2026-07-14,2026-07-14
7/14,2891,美林,1440,3185,492,2693,3.36,5,buy,2026-07-14,2026-07-14
7/14,2881,玉山證券,8840,1022,41,981,3.67,2,buy,2026-07-14,2026-07-14
7/14,2881,凱基,9200,204,1257,-1053,3.94,3,sell,2026-07-14,2026-07-14
7/14,2891,花旗環球,1590,1629,1124,505,0.63,9,buy,2026-07-14,2026-07-14
7/14,2891,新加坡商瑞銀,1650,1306,9879,-8573,10.7,1,sell,2026-07-14,2026-07-14
7/14,2382,元大-淡水,9899,14,74,-60,0.27,15,sell,2026-07-14,2026-07-14
7/14,2891,元大-中和,0039003800390065,847,5,842,1.05,7,buy,2026-07-14,2026-07-14
7/14,2891,合庫證券,1020,24,2453,-2429,3.03,7,sell,2026-07-14,2026-07-14
7/14,3711,國泰-敦南,8888,455,316,139,0.58,7,buy,2026-07-14,2026-07-14
7/14,2891,兆豐證券,7000,59,450,-391,0.49,12,sell,2026-07-14,2026-07-14
7/14,2891,凱基-台北,9268,8361,4830,3531,4.41,4,buy,2026-07-14,2026-07-14
7/14,2891,新光,8560,523,120,403,0.5,12,buy,2026-07-14,2026-07-14
7/14,2891,永豐金-敦南,0039004100380046,77,244,-167,0.21,15,sell,2026-07-14,2026-07-14
7/14,2881,港商麥格理,1360,1057,704,353,1.32,9,buy,2026-07-14,2026-07-14
7/14,2891,統一,5850,885,2426,-1541,1.92,8,sell,2026-07-14,2026-07-14
7/14,2891,華南永昌,9300,73,5018,-4945,6.17,3,sell,2026-07-14,2026-07-14
7/14,3711,台新-大昌,0039004200320044,61,16,45,0.19,15,buy,2026-07-14,2026-07-14
7/14,2882,統一-南京,0035003800350055,1,63,-62,0.28,12,sell,2026-07-14,2026-07-14
7/14,2881,國泰證券,8880,175,586,-411,1.54,6,sell,2026-07-14,2026-07-14
7/14,2881,玉山-新莊,8842,156,0,156,0.58,12,buy,2026-07-14,2026-07-14
7/14,2891,美商高盛,1480,6453,4518,1935,2.41,6,buy,2026-07-14,2026-07-14
7/14,2882,富邦證券,9600,1599,227,1372,6.14,2,buy,2026-07-14,2026-07-14
7/14,2881,兆豐-城中,0037003000300057,797,677,120,0.45,14,buy,2026-07-14,2026-07-14
7/14,2881,元大證券,9800,2736,1826,910,3.4,4,buy,2026-07-14,2026-07-14
7/14,2881,新光,8560,43,140,-97,0.36,12,sell,2026-07-14,2026-07-14
7/14,2891,富邦-台北,9623,421,14,407,0.51,11,buy,2026-07-14,2026-07-14
7/14,2881,凱基-台北,9268,1905,1682,223,0.83,10,buy,2026-07-14,2026-07-14
7/14,3711,元大-沙鹿,0039003800300064,19,84,-65,0.27,14,sell,2026-07-14,2026-07-14
7/14,2882,新光,8560,86,354,-268,1.2,6,sell,2026-07-14,2026-07-14
7/14,2882,新加坡商瑞銀,1650,923,3622,-2699,12.07,1,sell,2026-07-14,2026-07-14
7/14,2891,康和,8450,26,200,-174,0.22,14,sell,2026-07-14,2026-07-14
7/14,2881,第一金-新興,0035003300380041,7,206,-199,0.74,9,sell,2026-07-14,2026-07-14
7/14,2882,花旗環球,1590,1753,656,1097,4.91,4,buy,2026-07-14,2026-07-14
7/14,2882,台灣摩根士丹利,1470,675,2252,-1577,7.05,3,sell,2026-07-14,2026-07-14
7/14,2882,元大證券,9800,1792,735,1057,4.73,5,buy,2026-07-14,2026-07-14
7/14,2881,中國信託,6160,1126,159,967,3.61,3,buy,2026-07-14,2026-07-14
7/14,2891,富邦-敦南,9663,409,14,395,0.49,13,buy,2026-07-14,2026-07-14
7/14,2882,港商野村,1560,38,885,-847,3.79,5,sell,2026-07-14,2026-07-14
7/14,2882,凱基,9200,633,32,601,2.69,6,buy,2026-07-14,2026-07-14
7/14,2881,元大-大同,0039003800390047,0,67,-67,0.25,14,sell,2026-07-14,2026-07-14
7/14,2891,國泰證券,8880,29,1417,-1388,1.73,10,sell,2026-07-14,2026-07-14
7/14,2881,法銀巴黎,8900,183,46,137,0.51,13,buy,2026-07-14,2026-07-14
7/14,2308,花旗環球,1590,227,781,-554,5.1,2,sell,2026-07-14,2026-07-14
7/14,2881,永豐金-敦南,0039004100380046,8,512,-504,1.88,5,sell,2026-07-14,2026-07-14
7/14,2891,玉山證券,8840,85,782,-697,0.87,11,sell,2026-07-14,2026-07-14
7/14,2881,元大-南崁,0039003800300051,0,99,-99,0.37,11,sell,2026-07-14,2026-07-14
7/14,2881,康和,8450,0,100,-100,0.37,10,sell,2026-07-14,2026-07-14
7/14,2881,凱基-大安,9291,1,80,-79,0.3,13,sell,2026-07-14,2026-07-14
7/14,2891,國票-敦北法人,0037003700390063,282,5,277,0.35,15,buy,2026-07-14,2026-07-14
7/14,2882,美商高盛,1480,1127,1985,-858,3.84,4,sell,2026-07-14,2026-07-14
7/14,2881,摩根大通,8440,2282,1413,869,3.25,5,buy,2026-07-14,2026-07-14
7/14,2308,聯邦證券,8580,84,2,82,0.75,8,buy,2026-07-14,2026-07-14
7/14,2881,台新-台北,0039004200320030,6,418,-412,1.54,7,sell,2026-07-14,2026-07-14
7/14,2891,中國信託,6160,655,2156,-1501,1.87,9,sell,2026-07-14,2026-07-14
7/14,2882,永豐金證券,0039004100300030,1304,171,1133,5.07,3,buy,2026-07-14,2026-07-14
7/14,2881,統一,5850,461,2,459,1.72,8,buy,2026-07-14,2026-07-14
7/15,2330,元大證券,9800,3411,1808,1603,5.36,1,buy,2026-07-15,2026-07-15
7/15,2330,國泰證券,8880,799,166,633,2.12,3,buy,2026-07-15,2026-07-15
7/15,2330,花旗環球,1590,752,1961,-1209,4.04,3,sell,2026-07-15,2026-07-15
7/15,2330,新加坡商瑞銀,1650,1761,1161,600,2.01,4,buy,2026-07-15,2026-07-15
7/15,2330,美林,1440,2003,2884,-881,2.95,4,sell,2026-07-15,2026-07-15
7/15,2330,兆豐證券,7000,333,13,320,1.07,7,buy,2026-07-15,2026-07-15
7/15,2330,香港上海匯豐,8960,195,567,-372,1.24,6,sell,2026-07-15,2026-07-15
7/15,2308,元大-豐原站前,0039003800390057,59,1,58,0.66,13,buy,2026-07-15,2026-07-15
7/15,2317,富邦證券,9600,41,1210,-1169,3.24,2,sell,2026-07-15,2026-07-15
7/15,2317,大和國泰,8890,1342,0,1342,3.72,3,buy,2026-07-15,2026-07-15
7/15,2330,摩根大通,8440,2951,6238,-3287,10.99,1,sell,2026-07-15,2026-07-15
7/15,2330,港商野村,1560,692,120,572,1.91,5,buy,2026-07-15,2026-07-15
7/15,2330,永豐金-匯立,0039004100380031,168,416,-248,0.83,7,sell,2026-07-15,2026-07-15
7/15,3711,永豐金-亞灣,0039004100390061,3,65,-62,0.24,14,sell,2026-07-15,2026-07-15
7/15,2317,花旗環球,1590,2032,361,1671,4.63,2,buy,2026-07-15,2026-07-15
7/15,2330,台灣摩根士丹利,1470,481,2919,-2438,8.15,2,sell,2026-07-15,2026-07-15
7/15,2330,福邦證券,6480,105,0,105,0.35,14,buy,2026-07-15,2026-07-15
7/15,2454,元大證券,9800,726,615,111,1.53,6,buy,2026-07-15,2026-07-15
7/15,2330,華南永昌-南京,9326,15,50,-35,0.12,14,sell,2026-07-15,2026-07-15
7/15,2317,新光,8560,119,248,-129,0.36,15,sell,2026-07-15,2026-07-15
7/15,2330,凱基,9200,282,695,-413,1.38,5,sell,2026-07-15,2026-07-15
7/15,2330,法銀巴黎,8900,117,16,101,0.34,15,buy,2026-07-15,2026-07-15
7/15,2317,國泰證券,8880,3170,3,3167,8.77,1,buy,2026-07-15,2026-07-15
7/15,2330,元大-士林,003900380031006a,16,60,-44,0.15,13,sell,2026-07-15,2026-07-15
7/15,2330,中國信託-忠孝,6162,141,29,112,0.37,13,buy,2026-07-15,2026-07-15
7/15,2330,凱基-中港,9202,3,110,-107,0.36,9,sell,2026-07-15,2026-07-15
7/15,2330,中國信託,6160,585,381,204,0.68,9,buy,2026-07-15,2026-07-15
7/15,2412,元大-屏東,9892,40,0,40,0.37,15,buy,2026-07-15,2026-07-15
7/15,2330,凱基-高美館,9215,133,16,117,0.39,12,buy,2026-07-15,2026-07-15
7/15,2412,第一金-新竹,0035003300380042,6,63,-57,0.53,15,sell,2026-07-15,2026-07-15
7/15,2330,富邦-台北,9623,24,96,-72,0.24,11,sell,2026-07-15,2026-07-15
7/15,2330,台新,0039004200300030,74,107,-33,0.11,15,sell,2026-07-15,2026-07-15
7/15,2330,群益金鼎,9100,276,421,-145,0.48,8,sell,2026-07-15,2026-07-15
7/15,2317,台灣企銀,1110,3,1410,-1407,3.9,1,sell,2026-07-15,2026-07-15
7/15,2330,元大-信義,003900380039006d,224,3,221,0.74,8,buy,2026-07-15,2026-07-15
7/15,2317,美林,1440,765,206,559,1.55,6,buy,2026-07-15,2026-07-15
7/15,2308,香港上海匯豐,8960,331,91,240,2.74,5,buy,2026-07-15,2026-07-15
7/15,2454,新加坡商瑞銀,1650,620,298,322,4.44,2,buy,2026-07-15,2026-07-15
7/15,2317,華南永昌-敦南,9347,6,275,-269,0.74,8,sell,2026-07-15,2026-07-15
7/15,2317,凱基-台北,9268,2785,3533,-748,2.07,5,sell,2026-07-15,2026-07-15
7/15,2317,國票-南京,003700370039006e,502,5,497,1.38,9,buy,2026-07-15,2026-07-15
7/15,2317,摩根大通,8440,2312,3053,-741,2.05,6,sell,2026-07-15,2026-07-15
7/15,2317,台灣摩根士丹利,1470,1651,1285,366,1.01,10,buy,2026-07-15,2026-07-15
7/15,2317,兆豐證券,7000,251,6,245,0.68,11,buy,2026-07-15,2026-07-15
7/15,2317,永豐金-匯立,0039004100380031,550,8,542,1.5,8,buy,2026-07-15,2026-07-15
7/15,2317,凱基,9200,173,0,173,0.48,12,buy,2026-07-15,2026-07-15
7/15,2317,第一金-中山,5389,4,161,-157,0.43,13,sell,2026-07-15,2026-07-15
7/15,2382,中國信託-高雄,003600310036004b,12,100,-88,0.4,14,sell,2026-07-15,2026-07-15
7/15,2317,元大證券,9800,2622,1672,950,2.63,5,buy,2026-07-15,2026-07-15
7/15,2317,第一金-高雄,5383,11,261,-250,0.69,10,sell,2026-07-15,2026-07-15
7/15,2317,新加坡商瑞銀,1650,2151,3092,-941,2.61,3,sell,2026-07-15,2026-07-15
7/15,2317,玉山-大里,003800380034004a,16,160,-144,0.4,14,sell,2026-07-15,2026-07-15
7/15,2330,華南永昌,9300,75,181,-106,0.35,10,sell,2026-07-15,2026-07-15
7/15,2317,美商高盛,1480,1725,2028,-303,0.84,7,sell,2026-07-15,2026-07-15
7/15,2317,台新-安南,003900420032005a,78,7,71,0.2,15,buy,2026-07-15,2026-07-15
7/15,2454,國泰證券,8880,379,55,324,4.47,1,buy,2026-07-15,2026-07-15
7/15,2454,美商高盛,1480,216,705,-489,6.74,2,sell,2026-07-15,2026-07-15
7/15,2454,永豐金證券,0039004100300030,364,77,287,3.96,3,buy,2026-07-15,2026-07-15
7/15,2454,美林,1440,230,676,-446,6.15,3,sell,2026-07-15,2026-07-15
7/15,2454,統一,5850,307,68,239,3.3,4,buy,2026-07-15,2026-07-15
7/15,2454,凱基-台北,9268,204,348,-144,1.99,4,sell,2026-07-15,2026-07-15
7/15,2454,凱基,9200,291,88,203,2.8,5,buy,2026-07-15,2026-07-15
7/15,2454,富邦證券,9600,33,176,-143,1.97,5,sell,2026-07-15,2026-07-15
7/15,2317,第一金-華江,0035003300380057,102,15,87,0.24,13,buy,2026-07-15,2026-07-15
7/15,2454,大和國泰,8890,5,77,-72,0.99,6,sell,2026-07-15,2026-07-15
7/15,2317,國泰-敦南,8888,250,415,-165,0.46,12,sell,2026-07-15,2026-07-15
7/15,2317,群益金鼎-大甲,0039003100380067,99,18,81,0.22,14,buy,2026-07-15,2026-07-15
7/15,2382,康和,8450,218,70,148,0.68,14,buy,2026-07-15,2026-07-15
7/15,2317,統一-新竹,5857,8,270,-262,0.73,9,sell,2026-07-15,2026-07-15
7/15,2330,台新-台北,0039004200320030,387,434,-47,0.16,12,sell,2026-07-15,2026-07-15
7/15,2454,摩根大通,8440,836,1648,-812,11.2,1,sell,2026-07-15,2026-07-15
7/15,2317,永豐金證券,0039004100300030,659,104,555,1.54,7,buy,2026-07-15,2026-07-15
7/15,2308,統一,5850,36,270,-234,2.67,5,sell,2026-07-15,2026-07-15
7/15,2308,美林,1440,69,440,-371,4.23,3,sell,2026-07-15,2026-07-15
7/15,2308,美商高盛,1480,373,797,-424,4.83,2,sell,2026-07-15,2026-07-15
7/15,2454,元大-信義安和,0039003800300052,1,10,-9,0.12,14,sell,2026-07-15,2026-07-15
7/15,2454,華南永昌,9300,23,4,19,0.26,15,buy,2026-07-15,2026-07-15
7/15,2308,永豐金證券,0039004100300030,186,213,-27,0.31,9,sell,2026-07-15,2026-07-15
7/15,2454,新光,8560,29,38,-9,0.12,12,sell,2026-07-15,2026-07-15
7/15,2454,元大-龍潭,9858,64,1,63,0.87,8,buy,2026-07-15,2026-07-15
7/15,2308,元大-館前,003900380034004b,2,25,-23,0.26,10,sell,2026-07-15,2026-07-15
7/15,2308,港商麥格理,1360,106,33,73,0.83,11,buy,2026-07-15,2026-07-15
7/15,2454,中國信託-忠孝,6162,53,4,49,0.68,10,buy,2026-07-15,2026-07-15
7/15,2454,玉山-高雄,8843,6,15,-9,0.12,15,sell,2026-07-15,2026-07-15
7/15,2454,國票-敦北法人,0037003700390063,30,0,30,0.41,11,buy,2026-07-15,2026-07-15
7/15,2454,台新-五權西,0039004200320035,0,13,-13,0.18,9,sell,2026-07-15,2026-07-15
7/15,2308,國票-敦北法人,0037003700390063,19,270,-251,2.86,4,sell,2026-07-15,2026-07-15
7/15,2454,香港上海匯豐,8960,54,24,30,0.41,12,buy,2026-07-15,2026-07-15
7/15,2308,元大-大甲,0039003800390055,1,18,-17,0.19,12,sell,2026-07-15,2026-07-15
7/15,2330,第一金,5380,118,1,117,0.39,11,buy,2026-07-15,2026-07-15
7/15,2454,宏遠證券,1260,23,0,23,0.32,14,buy,2026-07-15,2026-07-15
7/15,2382,元大-淡水,9899,8,211,-203,0.93,8,sell,2026-07-15,2026-07-15
7/15,2454,聯邦-興中,8587,11,25,-14,0.19,8,sell,2026-07-15,2026-07-15
7/15,2317,港商野村,1560,1509,233,1276,3.53,4,buy,2026-07-15,2026-07-15
7/15,2382,永豐金-匯立,0039004100380031,146,0,146,0.67,15,buy,2026-07-15,2026-07-15
7/15,2308,港商野村,1560,146,39,107,1.22,7,buy,2026-07-15,2026-07-15
7/15,2881,香港上海匯豐,8960,271,0,271,0.98,10,buy,2026-07-15,2026-07-15
7/15,2317,港商麥格理,1360,94,944,-850,2.35,4,sell,2026-07-15,2026-07-15
7/15,2308,國泰證券,8880,99,3,96,1.09,8,buy,2026-07-15,2026-07-15
7/15,2308,凱基-台北,9268,556,340,216,2.46,6,buy,2026-07-15,2026-07-15
7/15,2308,台新,0039004200300030,28,129,-101,1.15,6,sell,2026-07-15,2026-07-15
7/15,2308,摩根大通,8440,646,2443,-1797,20.49,1,sell,2026-07-15,2026-07-15
7/15,2308,群益金鼎,9100,9,47,-38,0.43,7,sell,2026-07-15,2026-07-15
7/15,2308,花旗環球,1590,454,105,349,3.98,3,buy,2026-07-15,2026-07-15
7/15,2308,宏遠證券,1260,0,30,-30,0.34,8,sell,2026-07-15,2026-07-15
7/15,2308,台新-台北,0039004200320030,87,6,81,0.92,9,buy,2026-07-15,2026-07-15
7/15,2308,台灣摩根士丹利,1470,1628,369,1259,14.35,1,buy,2026-07-15,2026-07-15
7/15,2317,台新,0039004200300030,196,429,-233,0.65,11,sell,2026-07-15,2026-07-15
7/15,2308,法銀巴黎,8900,96,17,79,0.9,10,buy,2026-07-15,2026-07-15
7/15,2382,華南永昌-中正,9359,714,4,710,3.25,6,buy,2026-07-15,2026-07-15
7/15,2454,國泰-敦南,8888,70,42,28,0.39,13,buy,2026-07-15,2026-07-15
7/15,2382,元大-新盛,9869,5,184,-179,0.82,9,sell,2026-07-15,2026-07-15
7/15,2382,凱基-城中,9227,8,172,-164,0.75,10,sell,2026-07-15,2026-07-15
7/15,2382,摩根大通,8440,246,3446,-3200,14.64,1,sell,2026-07-15,2026-07-15
7/15,2382,台新,0039004200300030,1125,83,1042,4.77,2,buy,2026-07-15,2026-07-15
7/15,2382,台灣摩根士丹利,1470,1301,2325,-1024,4.68,2,sell,2026-07-15,2026-07-15
7/15,2382,富邦證券,9600,1382,380,1002,4.58,3,buy,2026-07-15,2026-07-15
7/15,2382,法銀巴黎,8900,0,729,-729,3.34,3,sell,2026-07-15,2026-07-15
7/15,2382,凱基,9200,199,784,-585,2.68,4,sell,2026-07-15,2026-07-15
7/15,2382,兆豐-高雄,003700300030005a,7,118,-111,0.51,13,sell,2026-07-15,2026-07-15
7/15,2308,第一金-中山,5389,67,2,65,0.74,12,buy,2026-07-15,2026-07-15
7/15,2308,富邦-新店,9661,9,26,-17,0.19,11,sell,2026-07-15,2026-07-15
7/15,2382,統一,5850,118,333,-215,0.98,6,sell,2026-07-15,2026-07-15
7/15,2382,港商野村,1560,22,237,-215,0.98,7,sell,2026-07-15,2026-07-15
7/15,2382,國票-敦北法人,0037003700390063,667,3,664,3.04,8,buy,2026-07-15,2026-07-15
7/15,2330,凱基-中山,9229,212,11,201,0.67,10,buy,2026-07-15,2026-07-15
7/15,2308,中國信託,6160,63,31,32,0.36,15,buy,2026-07-15,2026-07-15
7/15,2308,元大-復北,9872,23,35,-12,0.14,14,sell,2026-07-15,2026-07-15
7/15,2382,元大證券,9800,2959,773,2186,10.0,1,buy,2026-07-15,2026-07-15
7/15,2308,兆豐-桃園,003700300030004d,1,12,-11,0.13,15,sell,2026-07-15,2026-07-15
7/15,2382,國泰證券,8880,284,30,254,1.16,9,buy,2026-07-15,2026-07-15
7/15,2454,元大-員林,9889,1,10,-9,0.12,13,sell,2026-07-15,2026-07-15
7/15,2382,土銀,1030,206,11,195,0.89,11,buy,2026-07-15,2026-07-15
7/15,2382,群益金鼎,9100,2,157,-155,0.71,11,sell,2026-07-15,2026-07-15
7/15,2382,永豐金-萬盛,0039004100390032,199,9,190,0.87,12,buy,2026-07-15,2026-07-15
7/15,2382,新光,8560,64,193,-129,0.59,12,sell,2026-07-15,2026-07-15
7/15,2382,永豐金-敦北,0039004100380039,181,2,179,0.82,13,buy,2026-07-15,2026-07-15
7/15,2382,港商麥格理,1360,8,349,-341,1.56,5,sell,2026-07-15,2026-07-15
7/15,2454,港商野村,1560,120,171,-51,0.7,7,sell,2026-07-15,2026-07-15
7/15,2382,新加坡商瑞銀,1650,1798,820,978,4.47,4,buy,2026-07-15,2026-07-15
7/15,2382,凱基-台北,9268,1652,946,706,3.23,7,buy,2026-07-15,2026-07-15
7/15,2454,永豐金-匯立,0039004100380031,74,12,62,0.85,9,buy,2026-07-15,2026-07-15
7/15,2382,永豐金證券,0039004100300030,875,114,761,3.48,5,buy,2026-07-15,2026-07-15
7/15,3034,凱基,9200,34,11,23,0.51,6,buy,2026-07-15,2026-07-15
7/15,2379,群益金鼎-海山,9108,7,0,7,0.24,13,buy,2026-07-15,2026-07-15
7/15,2308,凱基,9200,115,59,56,0.64,14,buy,2026-07-15,2026-07-15
7/15,2382,花旗環球,1590,499,291,208,0.95,10,buy,2026-07-15,2026-07-15
7/15,2308,元大-文心興安,9854,4,19,-15,0.17,13,sell,2026-07-15,2026-07-15
7/15,2881,永豐金-新莊,0039004100390048,0,219,-219,0.79,12,sell,2026-07-15,2026-07-15
7/15,3711,港商野村,1560,519,107,412,1.56,8,buy,2026-07-15,2026-07-15
7/15,2891,台新-台北,0039004200320030,53,6510,-6457,8.19,2,sell,2026-07-15,2026-07-15
7/15,2891,國泰-敦南,8888,940,298,642,0.81,7,buy,2026-07-15,2026-07-15
7/15,2891,港商野村,1560,1354,113,1241,1.57,4,buy,2026-07-15,2026-07-15
7/15,2891,美商高盛,1480,4587,6472,-1885,2.39,7,sell,2026-07-15,2026-07-15
7/15,2891,華南永昌-高雄,9303,549,0,549,0.7,9,buy,2026-07-15,2026-07-15
7/15,2891,台灣摩根士丹利,1470,5580,4812,768,0.97,5,buy,2026-07-15,2026-07-15
7/15,2891,永豐金-匯立,0039004100380031,76,2256,-2180,2.76,5,sell,2026-07-15,2026-07-15
7/15,2303,統一,5850,6633,1036,5597,5.04,2,buy,2026-07-15,2026-07-15
7/15,2891,國泰證券,8880,61,2146,-2085,2.64,6,sell,2026-07-15,2026-07-15
7/15,2891,統一,5850,177,840,-663,0.84,11,sell,2026-07-15,2026-07-15
7/15,2891,玉山-高雄,8843,588,18,570,0.72,8,buy,2026-07-15,2026-07-15
7/15,2891,新加坡商瑞銀,1650,4062,2564,1498,1.9,3,buy,2026-07-15,2026-07-15
7/15,2891,華南永昌-中正,9359,17,550,-533,0.68,12,sell,2026-07-15,2026-07-15
7/15,2891,凱基-台北,9268,4697,1259,3438,4.36,1,buy,2026-07-15,2026-07-15
7/15,2891,富邦證券,9600,3819,7262,-3443,4.37,4,sell,2026-07-15,2026-07-15
7/15,2891,台新,0039004200300030,337,1395,-1058,1.34,8,sell,2026-07-15,2026-07-15
7/15,2891,永豐金證券,0039004100300030,954,1851,-897,1.14,9,sell,2026-07-15,2026-07-15
7/15,2881,摩根大通,8440,1157,4352,-3195,11.58,1,sell,2026-07-15,2026-07-15
7/15,2891,中國信託,6160,525,146,379,0.48,12,buy,2026-07-15,2026-07-15
7/15,2881,台灣摩根士丹利,1470,2715,1218,1497,5.43,3,buy,2026-07-15,2026-07-15
7/15,3711,凱基,9200,403,231,172,0.65,15,buy,2026-07-15,2026-07-15
7/15,2881,富邦證券,9600,62,690,-628,2.28,3,sell,2026-07-15,2026-07-15
7/15,2881,新加坡商瑞銀,1650,8089,1801,6288,22.79,1,buy,2026-07-15,2026-07-15
7/15,2881,玉山證券,8840,16,623,-607,2.2,4,sell,2026-07-15,2026-07-15
7/15,2881,富邦-仁愛,9676,8,163,-155,0.56,14,sell,2026-07-15,2026-07-15
7/15,2891,新光,8560,612,262,350,0.44,13,buy,2026-07-15,2026-07-15
7/15,2881,港商麥格理,1360,1586,11,1575,5.71,2,buy,2026-07-15,2026-07-15
7/15,2881,永豐金-匯立,0039004100380031,595,0,595,2.16,6,buy,2026-07-15,2026-07-15
