date,code,name,foreign_net,trust_net,dealer_net,market
2026-04-01,3026,禾伸堂,-415000,575,81123,TWSE
2026-04-01,3027,盛達,85000,0,3000,TWSE
2026-04-01,3028,增你強,173000,0,5118,TWSE
2026-04-01,3029,零壹,692000,0,-385005,TWSE
2026-04-01,3030,德律,-870750,-2555,13183,TWSE
2026-04-01,3031,佰鴻,150000,0,9000,TWSE
2026-04-01,3032,偉訓,116001,0,2045,TWSE
2026-04-01,3033,威健,-175000,0,24210,TWSE
2026-04-01,3034,聯詠,861032,53214,96508,TWSE
2026-04-01,3035,智原,195000,0,36653,TWSE
2026-04-01,3036,文曄,917385,-813796,11598,TWSE
2026-04-01,3037,欣興,-240317,79000,-73632,TWSE
2026-04-01,3038,全台,36000,0,8000,TWSE
2026-04-01,3040,遠見,-45000,0,0,TWSE
2026-04-01,3041,揚智,120000,0,2000,TWSE
2026-04-01,3042,晶技,350500,0,27166,TWSE
2026-04-01,3043,科風,34000,0,1000,TWSE
2026-04-01,3044,健鼎,754023,-559997,47954,TWSE
2026-04-01,3045,台灣大,830561,250229,269836,TWSE
2026-04-01,3046,建碁,32000,0,4027,TWSE
2026-04-01,3047,訊舟,394000,0,6000,TWSE
2026-04-01,3048,益登,-310000,0,16737,TWSE
2026-04-01,3049,精金,-1402600,0,10583,TWSE
2026-04-01,3050,鈺德,122000,0,8000,TWSE
2026-04-01,3051,力特,111000,0,9000,TWSE
2026-04-01,3052,夆典,-44999,0,-51000,TWSE
2026-04-01,3054,立萬利,-5150,0,-49681,TWSE
2026-04-01,3055,蔚華科,38000,0,1000,TWSE
2026-04-01,3056,富華新,154000,0,14796,TWSE
2026-04-01,3057,喬鼎,30000,0,2000,TWSE
2026-04-01,3058,立德,-84000,0,5000,TWSE
2026-04-01,3059,華晶科,481584,0,-7000,TWSE
2026-04-01,3060,銘異,99000,0,7000,TWSE
2026-04-01,3062,建漢,1097900,0,112968,TWSE
2026-04-01,3090,日電貿,148000,-3712,16769,TWSE
2026-04-01,3092,鴻碩,-51000,0,5999,TWSE
2026-04-01,3094,聯傑,76000,0,-21001,TWSE
2026-04-01,3130,一零四,-19999,0,2000,TWSE
2026-04-01,3135,凌航,-5000,0,-20795,TWSE
2026-04-01,3138,耀登,86999,0,-5642,TWSE
2026-04-01,3149,正達,523000,0,5535,TWSE
2026-04-01,3150,鈺寶-創,-11000,0,-3009,TWSE
2026-04-01,3164,景岳,-4000,0,5000,TWSE
2026-04-01,3167,大量,-112685,788000,92931,TWSE
2026-04-01,3168,眾福科,-7000,0,3000,TWSE
2026-04-01,3189,景碩,1301667,-2127315,-28041,TWSE
2026-04-01,3209,全科,-167000,0,21000,TWSE
2026-04-01,3229,晟鈦,3000,0,3000,TWSE
2026-04-01,3231,緯創,3030694,1020688,1147642,TWSE
2026-04-01,3257,虹冠電,80000,0,4000,TWSE
2026-04-01,3266,昇陽,-24000,0,11000,TWSE
2026-04-01,3296,勝德,-4000,0,3000,TWSE
2026-04-01,3305,昇貿,-1803000,0,-85234,TWSE
2026-04-01,3308,聯德,23000,0,8000,TWSE
2026-04-01,3311,閎暉,58000,0,4000,TWSE
2026-04-01,3312,弘憶股,128000,0,14000,TWSE
2026-04-01,3321,同泰,2000,0,1000,TWSE
2026-04-01,3338,泰碩,127000,0,4000,TWSE
2026-04-01,3346,麗清,-13000,0,6000,TWSE
2026-04-01,3356,奇偶,40000,0,2000,TWSE
2026-04-01,3376,新日興,-1229500,-272,107392,TWSE
2026-04-01,3380,明泰,1191000,0,59825,TWSE
2026-04-01,3406,玉晶光,86752,0,1711,TWSE
2026-04-01,3413,京鼎,-28000,20000,9399,TWSE
2026-04-01,3416,融程電,15000,0,4000,TWSE
2026-04-01,3419,譁裕,-28000,0,2000,TWSE
2026-04-01,3432,台端,-2000,0,1000,TWSE
2026-04-01,3437,榮創,-70000,0,-133000,TWSE
2026-04-01,3443,創意,-88417,35583,13235,TWSE
2026-04-01,3447,展達,36000,0,2000,TWSE
2026-04-01,3450,聯鈞,-1732042,-1000,69803,TWSE
2026-04-01,3481,群創,-13926542,636100,4135673,TWSE
2026-04-01,3494,誠研,-3000,0,1000,TWSE
2026-04-01,3501,維熹,40000,0,-10521,TWSE
2026-04-01,3504,揚明光,39976,0,5000,TWSE
2026-04-01,3515,華擎,70000,0,2696,TWSE
2026-04-01,3518,柏騰,-24998,0,3000,TWSE
2026-04-01,3528,安馳,67000,0,1000,TWSE
2026-04-01,3530,晶相光,20000,-1000,4830,TWSE
2026-04-01,3532,台勝科,-200000,0,-7368,TWSE
2026-04-01,3533,嘉澤,628883,63950,118117,TWSE
2026-04-01,3535,晶彩科,-111800,0,5000,TWSE
2026-04-01,3543,州巧,-374000,0,4000,TWSE
2026-04-01,3545,敦泰,476000,0,15932,TWSE
2026-04-01,3550,聯穎,-476000,0,5582,TWSE
2026-04-01,3557,嘉威,9000,0,3000,TWSE
2026-04-01,3563,牧德,-45066,6876,-83287,TWSE
2026-04-01,3576,聯合再生,-2475700,0,109000,TWSE
2026-04-01,3583,辛耘,-856201,182853,28086,TWSE
2026-04-01,3588,通嘉,21000,0,1836,TWSE
2026-04-01,3591,艾笛森,-371000,0,9043,TWSE
2026-04-01,3592,瑞鼎,117000,29000,4219,TWSE
2026-04-01,3596,智易,1444445,0,30062,TWSE
2026-04-01,3605,宏致,337000,0,23078,TWSE
2026-04-01,3607,谷崧,152000,0,-72000,TWSE
2026-04-01,3617,碩天,52000,-513,4106,TWSE
2026-04-01,3622,洋華,48000,0,-10998,TWSE
2026-04-01,3645,達邁,-461000,0,-2389,TWSE
2026-04-01,3652,精聯,-6000,0,3000,TWSE
2026-04-01,3653,健策,-180498,118165,26611,TWSE
2026-04-01,3661,世芯-KY,299767,8136,34445,TWSE
2026-04-01,3665,貿聯-KY,356413,469179,-7934,TWSE
2026-04-01,3669,圓展,13000,0,4000,TWSE
2026-04-01,3673,TPK-KY,23000,0,-81259,TWSE
2026-04-01,3679,新至陞,-4000,0,6000,TWSE
2026-04-01,3686,達能,-41000,0,1000,TWSE
2026-04-01,3694,海華,155000,0,8214,TWSE
2026-04-01,3701,大眾控,53015,-1000,9000,TWSE
2026-04-01,3702,大聯大,-4803582,6070000,-9446,TWSE
2026-04-01,3703,欣陸,-20000,0,146600,TWSE
2026-04-01,3704,合勤控,213000,0,11686,TWSE
2026-04-01,3705,永信,157000,0,28581,TWSE
2026-04-01,3706,神達,1800650,-500,248682,TWSE
2026-04-01,3708,上緯投控,218000,0,67040,TWSE
2026-04-01,3711,日月光投控,6386269,218740,760489,TWSE
2026-04-01,3712,永崴投控,15000,0,3131,TWSE
2026-04-01,3714,富采,2927622,317000,84536,TWSE
2026-04-01,3715,定穎投控,-9350800,-1354641,81559,TWSE
2026-04-01,3716,中化控股,29000,0,-14000,TWSE
2026-04-01,3717,聯嘉投控,359000,0,-112000,TWSE
2026-04-01,4104,佳醫,41001,0,16000,TWSE
2026-04-01,4106,雃博,7000,0,6000,TWSE
2026-04-01,4108,懷特,30001,0,5000,TWSE
2026-04-01,4119,旭富,45000,0,11967,TWSE
2026-04-01,4133,亞諾法,5000,0,2000,TWSE
2026-04-01,4137,麗豐-KY,1000,0,7615,TWSE
2026-04-01,4142,國光生,1332000,0,49000,TWSE
2026-04-01,4148,全宇生技-KY,-4000,0,6000,TWSE
2026-04-01,4155,訊映,-9000,0,2000,TWSE
2026-04-01,4164,承業醫,262000,0,54890,TWSE
2026-04-01,4190,佐登-KY,0,0,2000,TWSE
2026-04-01,4306,炎洲,-61000,0,53000,TWSE
2026-04-01,4414,如興,140000,0,100000,TWSE
2026-04-01,4426,利勤,-5000,0,8000,TWSE
2026-04-01,4438,廣越,13000,0,-17531,TWSE
2026-04-01,4439,冠星-KY,-12000,0,1000,TWSE
2026-04-01,4440,宜新實業,-3000,0,1000,TWSE
2026-04-01,4441,振大環球,-2000,0,2000,TWSE
2026-04-01,4526,東台,1214000,0,60588,TWSE
2026-04-01,4532,瑞智,-969000,0,49813,TWSE
2026-04-01,4536,拓凱,-20000,0,5992,TWSE
2026-04-01,4540,全球傳動,173000,0,3687,TWSE
2026-04-01,4545,銘鈺,14000,0,5000,TWSE
2026-04-01,4551,智伸科,7000,0,10077,TWSE
2026-04-01,4552,力達-KY,10000,0,-16000,TWSE
2026-04-01,4555,氣立,-10000,0,3042,TWSE
2026-04-01,4557,永新-KY,25000,0,1000,TWSE
2026-04-01,4560,強信-KY,-19000,0,25000,TWSE
2026-04-01,4562,穎漢,55000,0,4000,TWSE
2026-04-01,4564,元翎,-228000,0,7099,TWSE
2026-04-01,4566,時碩工業,24001,0,-6017,TWSE
2026-04-01,4569,六方科-KY,-5000,0,1000,TWSE
2026-04-01,4571,鈞興-KY,47000,0,1000,TWSE
2026-04-01,4572,駐龍,-8000,0,2000,TWSE
2026-04-01,4576,大銀微系統,-203050,0,-12540,TWSE
2026-04-01,4581,光隆精密-KY,-1000,0,1000,TWSE
2026-04-01,4583,台灣精銳,-6492,-15000,3181,TWSE
2026-04-01,4585,達明,-16970,-305,4735,TWSE
2026-04-01,4588,玖鼎電力,-13000,0,2524,TWSE
2026-04-01,4590,富田-創,46000,0,546,TWSE
2026-04-01,4720,德淵,-263000,0,3000,TWSE
2026-04-01,4722,國精化,170900,-369000,-29004,TWSE
2026-04-01,4736,泰博,0,0,-2000,TWSE
2026-04-01,4737,華廣,77000,0,2000,TWSE
2026-04-01,4739,康普,-244000,0,-16557,TWSE
2026-04-01,4746,台耀,218000,0,4402,TWSE
2026-04-01,4755,三福化,-36000,0,10000,TWSE
2026-04-01,4763,材料*-KY,470987,0,57342,TWSE
2026-04-01,4764,雙鍵,-386500,-1000,79371,TWSE
2026-04-01,4766,南寶,58200,-2000,11786,TWSE
2026-04-01,4770,上品,-33000,0,19013,TWSE
2026-04-01,4771,望隼,72000,0,3000,TWSE
2026-04-01,4807,日成-KY,-4000,0,1000,TWSE
2026-04-01,4904,遠傳,-414276,1487344,190316,TWSE
2026-04-01,4906,正文,-11341000,-1000,-672994,TWSE
2026-04-01,4912,聯德控股-KY,19000,-1000,1000,TWSE
2026-04-01,4915,致伸,277000,149000,27511,TWSE
2026-04-01,4916,事欣科,224000,-2000,27780,TWSE
2026-04-01,4919,新唐,-1646000,0,100401,TWSE
2026-04-01,4927,泰鼎-KY,829148,0,21000,TWSE
2026-04-01,4930,燦星網,-2000,0,1000,TWSE
2026-04-01,4934,太極,-3000,0,8000,TWSE
2026-04-01,4935,茂林-KY,-2000,0,8000,TWSE
2026-04-01,4938,和碩,2798775,-386140,299305,TWSE
2026-04-01,4942,嘉彰,-32000,-1000,-1966,TWSE
2026-04-01,4949,有成精密,-288000,0,48000,TWSE
2026-04-01,4952,凌通,41000,0,5000,TWSE
2026-04-01,4956,光鋐,-67000,0,-13713,TWSE
2026-04-01,4958,臻鼎-KY,1223779,706848,1301877,TWSE
2026-04-01,4960,誠美材,2676920,0,18398,TWSE
2026-04-01,4961,天鈺,195934,43000,-7406,TWSE
2026-04-01,4967,十銓,-255100,-2000,7822,TWSE
2026-04-01,4968,立積,243000,0,6439,TWSE
2026-04-01,4976,佳凌,43000,0,7980,TWSE
2026-04-01,4977,眾達-KY,-564997,0,5631,TWSE
2026-04-01,4989,榮科,189000,0,5206,TWSE
2026-04-01,4994,傳奇,-9000,-607,3000,TWSE
2026-04-01,4999,鑫禾,-1999,0,3440,TWSE
2026-04-01,5007,三星,24000,0,16000,TWSE
2026-04-01,5203,訊連,46000,0,17965,TWSE
2026-04-01,5215,科嘉-KY,0,0,-11134,TWSE
2026-04-01,5222,全訊,-44990,0,1124,TWSE
2026-04-01,5225,東科-KY,96000,0,1510,TWSE
2026-04-01,5234,達興材料,-91289,-33361,81227,TWSE
2026-04-01,5243,乙盛-KY,2210035,0,186924,TWSE
2026-04-01,5244,弘凱,-148000,0,1009,TWSE
2026-04-01,5258,虹堡,127999,0,28000,TWSE
2026-04-01,5269,祥碩,63798,6084,3367,TWSE
2026-04-01,5283,禾聯碩,-7000,0,-6000,TWSE
2026-04-01,5284,jpp-KY,174000,0,43906,TWSE
2026-04-01,5285,界霖,23000,0,4000,TWSE
2026-04-01,5288,豐祥-KY,1000,0,6000,TWSE
2026-04-01,5292,華懋,-115000,-1000,5000,TWSE
2026-04-01,5306,桂盟,20000,0,6000,TWSE
2026-04-01,5388,中磊,-1325990,1412000,-332189,TWSE
2026-04-01,5434,崇越,155878,0,19366,TWSE
2026-04-01,5469,瀚宇博,410761,0,-28932,TWSE
2026-04-01,5471,松翰,141000,0,-9000,TWSE
2026-04-01,5484,慧友,244000,0,24,TWSE
2026-04-01,5515,建國,-4000,0,4000,TWSE
2026-04-01,5519,隆大,1000,0,-17855,TWSE
2026-04-01,5521,工信,1267000,0,434,TWSE
2026-04-01,5522,遠雄,-241000,0,107000,TWSE
2026-04-01,5525,順天,-10000,0,12000,TWSE
2026-04-01,5531,鄉林,-212000,0,22000,TWSE
2026-04-01,5533,皇鼎,0,0,8000,TWSE
2026-04-01,5534,長虹,115317,0,-41941,TWSE
2026-04-01,5538,東明-KY,-18000,0,8000,TWSE
2026-04-01,5546,永固-KY,-4000,0,2000,TWSE
2026-04-01,5607,遠雄港,87000,0,-24000,TWSE
2026-04-01,5608,四維航,408000,0,16000,TWSE
2026-04-01,5706,鳳凰,207700,0,5000,TWSE
2026-04-01,5871,中租-KY,-2256321,0,59297,TWSE
2026-04-01,5876,上海商銀,-203015,0,342000,TWSE
2026-04-01,5880,合庫金,7968449,66354,1218549,TWSE
2026-04-01,5906,台南-KY,-2000,0,1000,TWSE
2026-04-01,5907,大洋-KY,32000,0,5000,TWSE
2026-04-01,6005,群益證,1736000,307000,0,TWSE
2026-04-01,6024,群益期,83975,0,0,TWSE
2026-04-01,6108,競國,-72999,0,17225,TWSE
2026-04-01,6112,邁達特,102000,0,8943,TWSE
2026-04-01,6115,鎰勝,15000,0,20276,TWSE
2026-04-01,6116,彩晶,-552000,0,10845,TWSE
2026-04-01,6117,迎廣,69000,0,2000,TWSE
2026-04-01,6120,達運,867000,0,31003,TWSE
2026-04-01,6128,上福,-47000,0,8219,TWSE
2026-04-01,6133,金橋,125000,0,5000,TWSE
2026-04-01,6136,富爾特,53000,0,6000,TWSE
2026-04-01,6139,亞翔,-1102417,390,-13688,TWSE
2026-04-01,6141,柏承,37000,0,2000,TWSE
2026-04-01,6142,友勁,63000,0,4000,TWSE
2026-04-01,6152,百一,-1087000,0,9000,TWSE
2026-04-01,6153,嘉聯益,189000,0,72783,TWSE
2026-04-01,6155,鈞寶,-196000,0,2000,TWSE
2026-04-01,6164,華興,-17000,0,2000,TWSE
2026-04-01,6165,浪凡,52000,0,3000,TWSE
2026-04-01,6166,凌華,-17870,-1000,-799,TWSE
2026-04-01,6168,宏齊,75100,0,-15000,TWSE
2026-04-01,6176,瑞儀,324100,5000,32413,TWSE
2026-04-01,6177,達麗,1676,-7000,-86939,TWSE
2026-04-01,6183,關貿,-10000,0,13125,TWSE
2026-04-01,6184,大豐電,-7000,0,4000,TWSE
2026-04-01,6189,豐藝,129000,0,13000,TWSE
2026-04-01,6191,精成科,795030,0,22231,TWSE
2026-04-01,6192,巨路,7000,0,5000,TWSE
2026-04-01,6196,帆宣,42075,-4972,4494,TWSE
2026-04-01,6197,佳必琪,-451254,0,20770,TWSE
2026-04-01,6201,亞弘電,2000,0,1000,TWSE
2026-04-01,6202,盛群,366000,0,5610,TWSE
2026-04-01,6205,詮欣,109000,-1000,1613,TWSE
2026-04-01,6206,飛捷,57000,189,18904,TWSE
2026-04-01,6209,今國光,160000,-2000,3809,TWSE
2026-04-01,6213,聯茂,-912250,62000,355836,TWSE
2026-04-01,6214,精誠,74000,-609,23733,TWSE
2026-04-01,6215,和椿,21000,0,8482,TWSE
2026-04-01,6216,居易,21000,0,6822,TWSE
2026-04-01,6224,聚鼎,22000,0,5000,TWSE
2026-04-01,6226,光鼎,-53000,0,3000,TWSE
2026-04-01,6230,尼得科超眾,-9000,-384,5000,TWSE
2026-04-01,6235,華孚,117000,0,12581,TWSE
2026-04-01,6239,力成,-1960522,305000,328116,TWSE
2026-04-01,6243,迅杰,41000,0,781,TWSE
2026-04-01,6257,矽格,-1995986,453000,240342,TWSE
2026-04-01,6269,台郡,170000,0,39007,TWSE
2026-04-01,6271,同欣電,964164,0,102232,TWSE
2026-04-01,6272,驊陞,18000,0,1000,TWSE
2026-04-01,6277,宏正,-96000,0,4900,TWSE
2026-04-01,6278,台表科,-219000,100000,24111,TWSE
2026-04-01,6281,全國電,-5000,0,2000,TWSE
2026-04-01,6282,康舒,-4212357,-303000,-156393,TWSE
2026-04-01,6283,淳安,-8000,0,2000,TWSE
2026-04-01,6285,啟碁,1056264,-337000,317722,TWSE
2026-04-01,6405,悅城,214000,0,6655,TWSE
2026-04-01,6409,旭隼,136870,14115,22323,TWSE
2026-04-01,6412,群電,159000,0,19981,TWSE
2026-04-01,6414,樺漢,-394116,49000,-5129,TWSE
2026-04-01,6415,矽力*-KY,-802673,156000,16728,TWSE
2026-04-01,6416,瑞祺電通,-13950,-682,10180,TWSE
2026-04-01,6426,統新,14000,0,1000,TWSE
2026-04-01,6431,光麗-KY,-35000,0,1000,TWSE
2026-04-01,6438,迅得,-441000,1000,51254,TWSE
2026-04-01,6442,光聖,155095,2969,-52094,TWSE
2026-04-01,6443,元晶,-2755270,0,-61800,TWSE
2026-04-01,6446,藥華藥,585516,-70000,115394,TWSE
2026-04-01,6449,鈺邦,-17000,0,3002,TWSE
2026-04-01,6451,訊芯-KY,-14000,-574,24034,TWSE
2026-04-01,6456,GIS-KY,1155127,0,93165,TWSE
2026-04-01,6464,台數科,-8000,0,5000,TWSE
2026-04-01,6472,保瑞,329352,0,4866,TWSE
2026-04-01,6477,安集,-165193,0,7000,TWSE
2026-04-01,6491,晶碩,37000,24000,6371,TWSE
2026-04-01,6504,南六,-18000,0,2000,TWSE
2026-04-01,6505,台塑化,6395300,2263268,1018533,TWSE
2026-04-01,6515,穎崴,48970,-53190,2694,TWSE
2026-04-01,6525,捷敏-KY,-3000,0,-3000,TWSE
2026-04-01,6526,達發,94605,146,12473,TWSE
2026-04-01,6531,愛普*,-769970,105000,58908,TWSE
2026-04-01,6533,晶心科,148012,0,231,TWSE
2026-04-01,6534,正瀚-創,179000,0,2737,TWSE
2026-04-01,6541,泰福-KY,171000,0,7000,TWSE
2026-04-01,6550,北極星藥業-KY,250200,0,19000,TWSE
2026-04-01,6552,易華電,14000,0,2000,TWSE
2026-04-01,6558,興能高,114000,0,2000,TWSE
2026-04-01,6573,虹揚-KY,1000,0,5000,TWSE
2026-04-01,6579,研揚,56000,-620,12000,TWSE
2026-04-01,6581,鋼聯,-5000,0,3000,TWSE
2026-04-01,6582,申豐,43500,0,-30000,TWSE
2026-04-01,6585,鼎基,25000,0,2000,TWSE
2026-04-01,6589,台康生技,203000,0,13999,TWSE
2026-04-01,6591,動力-KY,33999,0,461,TWSE
2026-04-01,6592,和潤企業,17000,0,70598,TWSE
2026-04-01,6592B,和潤企業乙特,-1000,0,0,TWSE
2026-04-01,6598,ABC-KY,23000,0,2000,TWSE
2026-04-01,6605,帝寶,84000,0,5234,TWSE
2026-04-01,6606,建德工業,8000,0,4000,TWSE
2026-04-01,6614,資拓宏宇,16000,0,-6000,TWSE
2026-04-01,6625,必應,57000,0,-20046,TWSE
2026-04-01,6641,基士德-KY,3000,0,2071,TWSE
2026-04-01,6645,金萬林-創,-4000,0,3000,TWSE
2026-04-01,6655,科定,-5000,0,3000,TWSE
2026-04-01,6657,華安,12000,0,3000,TWSE
2026-04-01,6658,聯策,-275000,0,943,TWSE
2026-04-01,6666,羅麗芬-KY,-1000,0,0,TWSE
2026-04-01,6668,中揚光,81000,0,11000,TWSE
2026-04-01,6669,緯穎,57929,37722,44889,TWSE
2026-04-01,6670,復盛應用,229000,50000,19000,TWSE
2026-04-01,6671,三能-KY,-4000,0,-8000,TWSE
2026-04-01,6672,騰輝電子-KY,-563927,0,4672,TWSE
2026-04-01,6674,鋐寶科技,-7000,0,1000,TWSE
2026-04-01,6689,伊雲谷,-75000,0,12795,TWSE
2026-04-01,6691,洋基工程,-24980,-44000,7686,TWSE
2026-04-01,6695,芯鼎,24000,0,2722,TWSE
2026-04-01,6698,旭暉應材,2000,0,1000,TWSE
2026-04-01,6706,惠特,-951000,0,40506,TWSE
2026-04-01,6715,嘉基,110000,-176,16991,TWSE
2026-04-01,6719,力智,-4000,0,7025,TWSE
2026-04-01,6722,輝創,15000,0,3000,TWSE
2026-04-01,6742,澤米,37000,0,2000,TWSE
2026-04-01,6743,安普新,-18110,0,2000,TWSE
2026-04-01,6753,龍德造船,32305,0,-27189,TWSE
2026-04-01,6754,匯僑設計,-4000,0,2000,TWSE
2026-04-01,6756,威鋒電子,-5000,0,4150,TWSE
2026-04-01,6757,台灣虎航,314015,0,24954,TWSE
2026-04-01,6768,志強-KY,-67000,0,2661,TWSE
2026-04-01,6770,力積電,-26479755,-33000,-754655,TWSE
2026-04-01,6771,平和環保-創,-2000,0,3000,TWSE
2026-04-01,6776,展碁國際,40000,0,2000,TWSE
2026-04-01,6781,AES-KY,-124895,-235,954,TWSE
2026-04-01,6782,視陽,-9000,0,7372,TWSE
2026-04-01,6789,采鈺,97729,3000,51787,TWSE
2026-04-01,6790,永豐實,18000,0,23058,TWSE
2026-04-01,6792,詠業,0,0,2000,TWSE
2026-04-01,6794,向榮生技,-6000,0,1000,TWSE
2026-04-01,6796,晉弘,1000,0,2000,TWSE
2026-04-01,6799,來頡,0,0,2042,TWSE
2026-04-01,6805,富世達,-198644,291085,52133,TWSE
2026-04-01,6806,森崴能源,396000,0,213000,TWSE
2026-04-01,6807,峰源-KY,-9000,0,1000,TWSE
2026-04-01,6830,汎銓,323900,0,58399,TWSE
2026-04-01,6831,邁科,-236000,73614,-3000,TWSE
2026-04-01,6834,天二科技,143000,0,3000,TWSE
2026-04-01,6835,圓裕,-70000,0,1000,TWSE
2026-04-01,6838,台新藥,-16000,0,5000,TWSE
2026-04-01,6854,錼創科技-KY創,59200,0,-674,TWSE
2026-04-01,6861,睿生光電,-33000,0,2914,TWSE
2026-04-01,6862,三集瑞-KY,-157000,0,-15415,TWSE
2026-04-01,6863,永道-KY,24000,0,5618,TWSE
2026-04-01,6869,雲豹能源,79000,0,8527,TWSE
2026-04-01,6873,泓德能源,198000,0,7942,TWSE
2026-04-01,6885,全福生技,36000,0,4000,TWSE
2026-04-01,6887,寶綠特-KY,13000,0,-1000,TWSE
2026-04-01,6890,來億-KY,183060,0,-12956,TWSE
2026-04-01,6901,鑽石投資,-20000,0,15000,TWSE
2026-04-01,6902,GOGOLOOK,-6000,0,0,TWSE
2026-04-01,6906,現觀科,13000,0,-1000,TWSE
2026-04-01,6908,宏碁遊戲-創,0,0,-7476,TWSE
2026-04-01,6909,創控,-89000,0,1000,TWSE
2026-04-01,6914,阜爾運通,5000,0,-1000,TWSE
2026-04-01,6916,華凌,0,0,901,TWSE
2026-04-01,6918,愛派司,-1000,0,1000,TWSE
2026-04-01,6919,康霈*,-4084809,0,222971,TWSE
2026-04-01,6921,嘉雨思-創,15000,0,-2000,TWSE
2026-04-01,6923,中台,-14000,0,265,TWSE
2026-04-01,6924,榮惠-KY創,-12000,0,1000,TWSE
2026-04-01,6928,攸泰科技,54000,0,2000,TWSE
2026-04-01,6931,青松健康,17000,0,0,TWSE
2026-04-01,6933,AMAX-KY,15000,0,1093,TWSE
2026-04-01,6934,心誠鎂,-11000,0,-7887,TWSE
2026-04-01,6936,永鴻生技,-5000,0,3000,TWSE
2026-04-01,6937,天虹,-51000,0,8140,TWSE
2026-04-01,6944,兆聯實業,391000,2000,62108,TWSE
2026-04-01,6949,沛爾生醫-創,-2000,0,1530,TWSE
2026-04-01,6951,青新-創,14000,0,2000,TWSE
2026-04-01,6952,大武山,-1000,0,2000,TWSE
2026-04-01,6955,邦睿生技-創,-1000,0,0,TWSE
2026-04-01,6957,裕慶-KY,-4000,0,1002,TWSE
2026-04-01,6958,日盛台駿,27000,0,15000,TWSE
2026-04-01,6962,奕力-KY,465000,0,24663,TWSE
2026-04-01,6965,中傑-KY,-29000,0,3000,TWSE
2026-04-01,6969,成信實業*-創,-4000,0,-1000,TWSE
2026-04-01,6988,威力暘-創,41000,0,-6000,TWSE
2026-04-01,6994,富威電力,14000,0,6877,TWSE
2026-04-01,7610,聯友金屬-創,195000,0,2438,TWSE
2026-04-01,7631,聚賢研發-創,5000,0,1000,TWSE
2026-04-01,7705,三商餐飲,0,0,2000,TWSE
2026-04-01,7711,永擎,12000,0,2000,TWSE
2026-04-01,7721,微程式,301700,0,-25646,TWSE
2026-04-01,7722,LINEPAY,39241,-8000,4462,TWSE
2026-04-01,7730,暉盛-創,-25000,0,27,TWSE
2026-04-01,7732,金興精密,0,0,2000,TWSE
2026-04-01,7736,虎山,0,0,1000,TWSE
2026-04-01,7740,熙特爾-創,-2000,0,3000,TWSE
2026-04-01,7749,意騰-KY,-15000,0,-5000,TWSE
2026-04-01,7750,新代,23000,0,26460,TWSE
2026-04-01,7765,中華資安,8000,0,-3000,TWSE
2026-04-01,7769,鴻勁,245703,6456,25490,TWSE
2026-04-01,7780,大研生醫*,-98000,0,24255,TWSE
2026-04-01,7786,東方風能,17000,0,3000,TWSE
2026-04-01,7788,松川精密,26000,0,3000,TWSE
2026-04-01,7791,皇家可口,5000,0,1000,TWSE
2026-04-01,7795,長廣,-3000,-35194,3000,TWSE
2026-04-01,7799,禾榮科,-66000,0,4000,TWSE
2026-04-01,7822,倍利科,-134000,0,15999,TWSE
2026-04-01,7823,奧義賽博-KY創,-7000,0,0,TWSE
2026-04-01,8011,台通,154000,0,4000,TWSE
2026-04-01,8016,矽創,50198,32000,1745,TWSE
2026-04-01,8021,尖點,-2284239,-220000,-36093,TWSE
2026-04-01,8028,昇陽半導體,-3954000,12000,-124210,TWSE
2026-04-01,8033,雷虎,-179770,0,42000,TWSE
2026-04-01,8039,台虹,585679,121000,94014,TWSE
2026-04-01,8045,達運光電,21000,0,1028,TWSE
2026-04-01,8046,南電,1743098,425443,345877,TWSE
2026-04-01,8070,長華*,-195600,60000,9742,TWSE
2026-04-01,8072,陞泰,45000,0,25000,TWSE
2026-04-01,8081,致新,63700,26633,7894,TWSE
2026-04-01,8103,瀚荃,201015,0,13551,TWSE
2026-04-01,8104,錸寶,-6000,0,2000,TWSE
2026-04-01,8105,凌巨,113000,0,21000,TWSE
2026-04-01,8110,華東,6998,-8000,-7453,TWSE
2026-04-01,8112,至上,21050,8000,317377,TWSE
2026-04-01,8112A,至上甲特,-1000,0,0,TWSE
2026-04-01,8114,振樺電,45000,0,1678,TWSE
2026-04-01,8131,福懋科,-523000,-2000,33343,TWSE
2026-04-01,8150,南茂,1109000,270000,18924,TWSE
2026-04-01,8162,微矽電子-創,0,0,-5000,TWSE
2026-04-01,8163,達方,-71000,0,8836,TWSE
2026-04-01,8201,無敵,11000,0,1000,TWSE
2026-04-01,8210,勤誠,680565,16034,35600,TWSE
2026-04-01,8213,志超,-187000,-1000,-6000,TWSE
2026-04-01,8215,明基材,-97000,0,15013,TWSE
2026-04-01,8222,寶一,15215,0,1000,TWSE
2026-04-01,8249,菱光,193000,0,-2907,TWSE
2026-04-01,8261,富鼎,62000,0,-13570,TWSE
2026-04-01,8271,宇瞻,47000,-2880,4000,TWSE
2026-04-01,8341,日友,25000,0,2900,TWSE
2026-04-01,8367,建新國際,-12000,0,2000,TWSE
2026-04-01,8374,羅昇,63000,0,4374,TWSE
2026-04-01,8404,百和興業-KY,12000,0,26000,TWSE
2026-04-01,8411,福貞-KY,-2000,0,7000,TWSE
2026-04-01,8422,可寧衛*,-1046000,-15000,51129,TWSE
